,경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
10406,416,우리카드,2021-01-28,1,13,신동광 (L),,,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.33,2,0,0,0,0,0,5,4,0,80,5.56,0,0,0,0,0,0,0,0,0,0
10407,416,우리카드,2021-01-28,1,5,이상욱 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,1.2,18,2,2,0,0.4,1.71,30,15,1,46.67,33.33,0,0,0,0,0,0,0,0,0,0
10408,416,우리카드,2021-01-28,1,2,이호건 (S),7,6,16,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7.14,0,0,0,0,0,0,1,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10409,416,우리카드,2021-01-28,1,4,장지원 (Li),,,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.67,4,1,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10410,417,대한항공,2021-01-29,1,10,정지석 (L),O,O,O,O,,22,22,13,2,3,59.09,24.18,8,5,1,0,62.5,30.77,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,50,19.05,0,0,0,0,0,0,10,6,1,1,60,38.46,21,6,6,1.5,21.65,9,5,4,0,1.25,19.57,3,3,0,0.75,3.19,23,14,3,47.83,29.49,11,3,1,3,0,0.75,20.37,2,0,9
10411,417,대한항공,2021-01-29,1,13,요스바니 (L),2,9,O,O,,17,23,15,2,1,65.22,25.27,9,5,0,1,55.56,34.62,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,71.43,33.33,0,0,0,0,0,0,7,5,1,0,71.43,26.92,10,1,3,0.25,10.31,2,1,1,0,0.25,4.35,1,0,1,0,1.06,21,4,1,14.29,26.92,6,1,1,3,0,0.25,11.11,1,0,5
10412,417,대한항공,2021-01-29,1,8,진지위 (C),O,O,O,O,,11,11,8,1,0,72.73,12.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,1,0,72.73,61.11,0,0,0,0,0,0,16,1,1,0.25,16.49,2,2,0,0,0.5,4.35,0,0,0,0,0,0,0,0,0,0,8,2,2,3,0,0.5,14.81,5,0,1
10413,417,대한항공,2021-01-29,1,19,진성태 (C),O,O,O,O,,10,7,7,0,0,100,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,100,38.89,0,0,0,0,0,0,12,0,1,0,12.37,1,1,0,0,0.25,2.17,0,0,0,0,0,0,0,0,0,0,16,3,3,8,0,0.75,29.63,1,0,1
10414,417,대한항공,2021-01-29,1,17,임동혁 (R),O,O,O,O,,9,20,8,3,1,40,21.98,7,5,0,0,71.43,26.92,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,42.86,33.33,0,0,0,0,0,0,6,0,2,1,0,23.08,12,0,2,0,12.37,6,4,1,1,1,13.04,5,2,0,0.5,5.32,0,0,0,0,0,5,1,1,2,0,0.25,9.26,2,0,4
10415,417,대한항공,2021-01-29,1,9,곽승석 (L),O,O,17,,,6,8,5,1,1,62.5,8.79,2,2,0,0,100,7.69,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,66.67,14.29,0,0,0,0,0,0,3,1,1,0,33.33,11.54,6,1,0,0.33,6.19,3,2,1,0,0.67,6.52,1,1,0,0.33,1.06,5,1,0,20,6.41,1,0,1,0,0,0,1.85,0,0,1
10416,417,대한항공,2021-01-29,1,1,임재영 (L),,19,,19,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.5,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10417,417,대한항공,2021-01-29,1,2,한선수 (S),O,O,O,O,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,17.53,9,3,6,0,0.75,19.57,78,46,0,11.5,82.98,0,0,0,0,0,7,1,0,6,0,0.25,12.96,0,0,2
10418,417,대한항공,2021-01-29,1,15,백광현 (L),,10,,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,66.67,3.85,0,0,0,0,0,0,0,0,0,0
10419,417,대한항공,2021-01-29,1,14,오은렬 (Li),LI,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,1.5,15.22,1,1,0,0.25,1.06,26,15,2,50,33.33,0,0,0,0,0,0,0,0,0,0
10420,417,대한항공,2021-01-29,1,5,유광우 (S),17,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.17,3,2,0,2,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10421,417,대한항공,2021-01-29,1,16,이지율 (Li),LI,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,1,13.04,2,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10422,417,대한항공,2021-01-29,1,12,조재영 (C),,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10423,417,삼성화재,2021-01-29,0,6,마테우스 (R),O,O,O,O,,24,44,22,4,2,50,43.56,21,10,3,1,47.62,56.76,1,1,0,0,100,100,0,0,0,0,0,0,18,8,1,1,44.44,85.71,0,0,0,0,0,0,4,3,0,0,75,13.79,13,1,2,0.25,14.29,2,1,1,0,0.25,4.88,3,0,0,0,3.03,0,0,0,0,0,8,1,1,4,0,0.25,15.09,1,0,4
10424,417,삼성화재,2021-01-29,0,7,신장호 (L),O,O,O,O,,18,25,17,4,1,68,24.75,6,4,1,0,66.67,16.22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,100,14.29,0,0,0,0,0,0,16,10,3,1,62.5,55.17,16,1,3,0.25,17.58,2,2,0,0,0.5,4.88,1,0,0,0,1.01,24,8,1,29.17,29.27,5,0,1,3,0,0,9.43,0,0,4
10425,417,삼성화재,2021-01-29,0,12,황경민 (L),O,O,O,O,,10,18,7,2,3,38.89,17.82,9,2,2,1,22.22,24.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,2,55.56,31.03,13,1,2,0.25,14.29,8,5,3,0,1.25,19.51,5,3,0,0.75,5.05,41,27,5,53.66,50,7,2,2,2,0,0.5,13.21,1,0,5
10426,417,삼성화재,2021-01-29,0,10,박상하 (C),O,O,O,O,,6,11,4,1,1,36.36,10.89,1,1,0,0,100,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,30,76.92,0,0,0,0,0,0,9,0,2,0,9.89,5,5,0,0,1.25,12.2,1,0,0,0,1.01,0,0,0,0,0,13,2,0,8,1,0.5,24.53,0,0,4
10427,417,삼성화재,2021-01-29,0,8,안우재 (C),O,O,O,O,,5,3,2,0,0,66.67,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,66.67,23.08,0,0,0,0,0,0,15,1,2,0.25,16.48,3,1,2,0,0.25,7.32,2,0,0,0,2.02,0,0,0,0,0,13,2,2,9,0,0.5,24.53,4,0,2
10428,417,삼성화재,2021-01-29,0,16,김동영 (R),2,,,10,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10429,417,삼성화재,2021-01-29,0,2,이승원 (S),O,O,O,O,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,17.58,9,5,4,0,1.25,21.95,82,46,0,11.5,82.83,0,0,0,0,0,7,2,2,3,0,0.5,13.21,0,0,1
10430,417,삼성화재,2021-01-29,0,19,구자혁 (Li),LI,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,1,14.63,2,1,0,0.25,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10431,417,삼성화재,2021-01-29,0,11,김정윤 (C),,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10432,417,삼성화재,2021-01-29,0,20,박지훈 (Li),LI,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1.25,12.2,3,0,0,0,3.03,17,5,4,5.88,20.73,0,0,0,0,0,0,0,0,0,0
10433,417,삼성화재,2021-01-29,0,14,정성규 (L),,10,10,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3.3,1,0,1,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10434,418,OK금융그룹,2021-01-30,0,18,펠리페 (R),O,O,O,O,O,29,45,23,2,2,51.11,38.14,23,12,0,2,52.17,48.94,2,1,0,0,50,100,0,0,0,0,0,0,17,9,1,0,52.94,65.38,0,0,0,0,0,0,3,1,1,0,33.33,10.34,26,4,4,0.8,25.49,13,9,3,1,1.8,24.07,2,0,0,0,1.68,0,0,0,0,0,11,2,3,2,0,0.4,17.19,1,0,7
10435,418,OK금융그룹,2021-01-30,0,1,송명근 (L),O,O,O,O,O,13,29,12,2,3,41.38,24.58,12,1,1,1,8.33,25.53,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,80,19.23,0,0,0,0,0,0,12,7,1,1,58.33,41.38,11,0,5,0,10.78,7,6,1,0,1.2,12.96,3,1,0,0.2,2.52,33,16,1,45.45,39.29,5,1,0,4,0,0.2,7.81,0,0,8
10436,418,OK금융그룹,2021-01-30,0,9,김웅비 (L),O,O,O,O,O,11,23,11,4,0,47.83,19.49,9,4,2,0,44.44,19.15,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,66.67,11.54,0,0,0,0,0,0,11,5,2,0,45.45,37.93,13,0,4,0,12.75,3,2,1,0,0.4,5.56,2,0,0,0,1.68,25,9,1,32,29.76,7,0,1,6,0,0,10.94,1,0,4
10437,418,OK금융그룹,2021-01-30,0,11,박원빈 (C),O,O,O,O,O,6,7,4,0,0,57.14,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,57.14,50,0,0,0,0,0,0,12,0,1,0,11.76,2,2,0,0,0.4,3.7,2,1,0,0.2,1.68,0,0,0,0,0,13,2,5,4,0,0.4,20.31,2,0,1
10438,418,OK금융그룹,2021-01-30,0,16,진상헌 (C),O,O,O,O,O,4,9,3,1,1,33.33,7.63,3,0,1,1,0,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,50,42.86,0,0,0,0,0,0,7,0,0,0,6.86,1,1,0,0,0.2,1.85,1,0,0,0,0.84,0,0,0,0,0,9,1,4,2,1,0.2,14.06,0,0,2
10439,418,OK금융그룹,2021-01-30,0,4,조재성 (R),16,18,11,,16,2,2,1,0,0,50,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,3.85,0,0,0,0,0,0,1,0,0,0,0,3.45,5,0,4,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.25,4.69,0,0,4
10440,418,OK금융그룹,2021-01-30,0,19,박창성 (C),,16,,,,1,1,1,0,0,100,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,7.14,0,0,0,0,0,0,2,0,2,0,1.96,1,1,0,0,1,1.85,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3.13,2,0,2
10441,418,OK금융그룹,2021-01-30,0,17,심경섭 (L),,,1,1,,1,1,1,0,0,100,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,3.45,2,0,1,0,1.96,2,1,1,0,0.5,3.7,1,0,0,0,0.84,5,2,0,40,5.95,2,0,0,2,0,0,3.13,0,0,1
10442,418,OK금융그룹,2021-01-30,0,2,곽명우 (S),,6,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2.94,0,0,0,0,0,0,9,3,0,3,7.56,0,0,0,0,0,3,1,2,0,0,1,4.69,0,0,1
10443,418,OK금융그룹,2021-01-30,0,6,이민규 (S),O,O,O,O,O,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,15.69,8,7,1,0,1.4,14.81,94,49,0,9.8,78.99,0,0,0,0,0,9,1,2,5,1,0.2,14.06,0,0,3
10444,418,OK금융그룹,2021-01-30,0,15,최홍석 (L),,1,,,,0,1,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.45,1,0,1,0,0.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1
10445,418,OK금융그룹,2021-01-30,0,10,부용찬 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,1.2,16.67,1,1,0,0.2,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10446,418,OK금융그룹,2021-01-30,0,12,전병선 (R),11,,16,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10447,418,OK금융그룹,2021-01-30,0,3,정성현 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,9.26,3,1,0,0.2,2.52,16,5,2,18.75,19.05,0,0,0,0,0,0,0,0,0,0
10448,418,OK금융그룹,2021-01-30,0,5,조국기 (L),1,,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.98,3,3,0,0,1,5.56,1,0,0,0,0.84,4,3,0,75,4.76,0,0,0,0,0,0,0,0,0,1
10449,418,KB손해보험,2021-01-30,1,9,케이타 (R),O,O,O,O,O,41,73,38,4,9,52.05,62.93,41,22,2,5,53.66,82,2,1,0,1,50,50,0,0,0,0,0,0,23,12,2,3,52.17,79.31,0,0,0,0,0,0,7,3,0,0,42.86,31.82,17,1,8,0.2,16.19,11,10,1,0,2,16.18,1,0,0,0,0.87,0,0,0,0,0,9,2,4,1,0,0.4,14.06,0,0,17
10450,418,KB손해보험,2021-01-30,1,15,김정호 (L),O,O,O,O,O,11,25,10,3,1,40,21.55,7,2,0,1,28.57,14,2,1,0,0,50,50,0,0,0,0,0,0,6,1,2,0,16.67,20.69,0,0,0,0,0,0,10,6,1,0,60,45.45,17,0,3,0,16.19,12,8,4,0,1.6,17.65,5,3,0,0.6,4.35,26,11,1,38.46,35.14,9,1,5,3,0,0.2,14.06,1,0,4
10451,418,KB손해보험,2021-01-30,1,7,박진우 (C),O,O,O,O,O,7,7,5,0,0,71.43,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,71.43,63.64,0,0,0,0,0,0,5,0,0,0,4.76,0,0,0,0,0,0,1,1,0,0.2,0.87,1,1,0,100,1.35,18,2,5,8,0,0.4,28.13,1,0,0
10452,418,KB손해보험,2021-01-30,1,2,황택의 (S),O,O,O,O,O,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,6,0.4,18.1,12,10,2,0,2,17.65,96,42,0,8.4,83.48,1,0,0,0,1.35,10,3,2,2,0,0.6,15.63,1,0,6
10453,418,KB손해보험,2021-01-30,1,1,정동근 (L),O,O,O,O,O,3,7,3,2,0,42.86,6.03,2,1,0,0,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,40,22.73,10,0,0,0,9.52,15,12,3,0,2.4,22.06,4,2,0,0.4,3.48,13,7,2,38.46,17.57,7,0,6,1,0,0,10.94,1,0,0
10454,418,KB손해보험,2021-01-30,1,19,김재휘 (C),O,O,O,O,O,1,4,0,0,1,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,36.36,0,0,0,0,0,0,16,0,0,0,15.24,3,2,1,0,0.4,4.41,3,1,0,0.2,2.61,0,0,0,0,0,11,1,2,8,0,0.2,17.19,3,0,1
10455,418,KB손해보험,2021-01-30,1,3,최익제 (S),1,7,7,7,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0.25,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10456,418,KB손해보험,2021-01-30,1,17,김도훈 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.8,5.88,2,2,0,0.4,1.74,33,17,1,48.48,44.59,0,0,0,0,0,0,0,0,0,0
10457,418,KB손해보험,2021-01-30,1,6,김진수 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,1,13.24,3,1,0,0.2,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10458,418,KB손해보험,2021-01-30,1,16,여민수 (L),7,19,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10459,418,KB손해보험,2021-01-30,1,4,홍상혁 (L),19,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5.71,2,1,1,0,0.2,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460,418,KB손해보험,2021-01-30,1,13,황두연 (L),,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10461,419,현대캐피탈,2021-01-31,1,14,다우디 (R),O,O,7,O,O,23,42,21,2,5,50,32.31,23,11,2,3,47.83,47.92,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,1,60,48.39,0,0,0,0,0,0,4,1,0,1,25,12.5,11,0,0,0,10.19,3,2,1,0,0.4,3.9,1,0,0,0,0.75,0,0,0,0,0,6,2,0,4,0,0.4,10,1,0,5
10462,419,현대캐피탈,2021-01-31,1,15,문성민 (L),O,O,O,O,O,14,23,13,3,2,56.52,17.69,11,7,2,0,63.64,22.92,1,0,0,0,0,50,0,0,0,0,0,0,4,3,0,0,75,12.9,0,0,0,0,0,0,7,3,1,2,42.86,21.88,15,1,1,0.2,13.89,10,7,3,0,1.4,12.99,1,0,0,0,0.75,14,2,1,7.14,14.89,8,0,3,3,1,0,13.33,1,0,4
10463,419,현대캐피탈,2021-01-31,1,7,허수봉 (L),O,14,O,6,,13,17,11,1,1,64.71,13.08,4,3,0,0,75,8.33,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,40,16.13,3,3,0,0,100,17.65,5,3,0,0,60,15.63,13,2,4,0.5,12.04,4,1,3,0,0.25,5.19,1,1,0,0.25,0.75,10,5,0,50,10.64,2,0,1,1,0,0,3.33,2,0,5
10464,419,현대캐피탈,2021-01-31,1,1,차영석 (C),O,O,O,O,O,11,11,9,0,0,81.82,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,81.82,64.71,0,0,0,0,0,0,11,0,2,0,10.19,5,4,1,0,0.8,6.49,2,1,0,0.2,1.5,1,1,0,100,1.06,13,2,5,4,0,0.4,21.67,0,0,2
10465,419,현대캐피탈,2021-01-31,1,6,김선호 (L),,15,O,O,O,9,10,6,0,0,60,7.69,2,0,0,0,0,4.17,1,1,0,0,100,50,0,0,0,0,0,0,2,1,0,0,50,6.45,0,0,0,0,0,0,5,4,0,0,80,15.63,9,0,1,0,8.33,6,4,2,0,1,7.79,3,2,0,0.5,2.26,16,8,1,43.75,17.02,5,3,0,2,0,0.75,8.33,0,0,1
10466,419,현대캐피탈,2021-01-31,1,11,최민호 (C),20,O,O,O,O,8,7,5,0,0,71.43,5.38,3,2,0,0,66.67,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,66.67,17.65,1,1,0,0,100,3.13,15,0,2,0,13.89,4,4,0,0,0.8,5.19,3,0,0,0,2.26,0,0,0,0,0,17,3,4,7,0,0.6,28.33,4,0,2
10467,419,현대캐피탈,2021-01-31,1,20,함형진 (L),O,O,15,15,15,5,10,5,0,1,50,7.69,1,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,33.33,9.68,0,0,0,0,0,0,6,4,0,1,66.67,18.75,7,0,0,0,6.48,8,7,1,0,1.4,10.39,0,0,0,0,0,19,5,1,21.05,20.21,4,0,1,2,0,0,6.67,1,0,1
10468,419,현대캐피탈,2021-01-31,1,3,이시우 (L),14,,1,1,14,1,7,1,3,0,14.29,5.38,1,0,1,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,6.45,0,0,0,0,0,0,4,1,1,0,25,12.5,10,0,1,0,9.26,2,1,1,0,0.25,2.6,1,0,0,0,0.75,3,1,0,33.33,3.19,0,0,0,0,0,0,0,0,0,1
10469,419,현대캐피탈,2021-01-31,1,18,김명관 (S),O,O,O,O,O,1,3,1,0,0,33.33,2.31,3,1,0,0,33.33,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,15.74,14,9,5,0,1.8,18.18,110,61,1,12.2,82.71,0,0,0,0,0,4,0,2,1,0,0,6.67,1,0,2
10470,419,현대캐피탈,2021-01-31,1,12,박경민 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,4,0,3.2,25.97,11,4,1,0.8,8.27,31,14,2,38.71,32.98,0,0,0,0,0,0,0,0,0,1
